chunk_id,file_id,text
es_009_chunk_3,es_009,"ha
documentado en las redes
sociales, comuníquese con
organizaciones locales que
monitorean las redadas de ICE.


--- Pagina 4 ---

¿QUIÉN CORRE RIESGO DE — Y
SER ARRESTADO POR ICE?

LA LEY PERMITE QUE El

GOBIERNO FEDERAL DEPORTE A:

Cualquier persona sin estatus migratorio
legal, incluso a una persona que:
* entró sin ningún estatus
* se quedó más tiempo que el tiempo dado
por una visa
* tiene una orden final de deportación

ICE decide a quién quiere
arrestar y deportar.


--- Pagina 5 ---

¿"
es_009_chunk_4,es_009,"QUIÉN CORRE RIESGO DE
SER ARRESTADO POR IGE?
LA LEY PERMITE QUE EL
GOBIERNO FEDERAL DEPORTE A:
Cualquier persona con ci
penales con estatus legal, incluso:
* Residentes Legales Permanentes /
Titulares de Tarjetas Verdes

* Refugiados y Asilados
* Titulares de Visa

ICE decide a quién quiere
arrestar y deportar.


--- Pagina 6 ---

ñ
CIUDADO N

Si tiene estatus legal en los Estados
Unidos y antecedentes criminales,
Ud. podría correr riesgo incluso si:

* Su condena es de hace varios años;

* No c"
es_009_chunk_5,es_009,"umplió su condena en la cárcel;

* Su caso fue un delito menor o un
""misdemeanor';

* Hatenido su tarjeta de residencia durante
mucho tiempo;

* Los miembros de su familia son ciudadanos
Americanos

|
/> Si Ud. o un ser querido puede estar en riesgo de ser arrestado por ICE,
hable con un abogado para obtener asesoramiento individualizado.


--- Pagina 7 ---

m IMMIERANT
IP nmus¡
Ne 0

CONOZCA SUS
DERECHOS CON ICE

Para más recursos, visite:

immigrantdefenseproject.org/
conozca-sus-derechos-con-"
es_009_chunk_6,es_009,ice
es_010_chunk_1,es_010,"--- Pagina 1 ---

INO SE DEJE
LLEVAR
MENTIRAS DE ICE!

Los agentes de ICE usan mentiras o trucos
para ingresar a un hogar o para obtener
información sobre alguna persona.



--- Pagina 2 ---

LA MENTIRA MÁS COMÚN
DE ICE ES FINGIR SER LA
POLICÍA LOCAL

Para que usted piense que le está
ayudando a la policía en lugar de
ayudarle a ICE

ICE intenta llevar a las personas fuera de
su casa o crear una razón falsa para que
ingrese al hogar para que puedan arrestar
a la persona a la que están buscando"
es_010_chunk_2,es_010,".

NA
— Si Ud. o un ser querido puede estar en riesgo de ser arrestado por ICE,

hable con un abogado para obtener asesoramiento individualizado.


--- Pagina 3 ---

TRUCOS COMUNES DE ICE
POR TELÉFONO

Los agentes de ICE a menudo usan
mentiras o trucos para:
* obtener información
* localizar a la persona que están tratando
“ de arrestar
* coordinar una situación para
Ú339£>º encontrarse con la persona, fuera del
hogar

Es común que los agentes de ICE llamar a la

persona y...
* actúen como si fu"
es_010_chunk_3,es_010,"eran policía local
* digan que son de un precinto o unidad
específica de la policía
* pregunte dónde ubica una persona y pedir
una junta con ellx

P

G)


--- Pagina 4 ---

TRUCOS COMUNES DE ICE
POR TELÉFONO

e. Identificación perdida
“Encontramos una
identificacion perdida.”

“¿Podemos
vernir ati?”
“¿Puedes venir
a nosotros?”
I

N
z Si Ud. o un ser querido puede estar en riesgo de ser arrestado por ICE,
hable con un abogado para obtener asesoramiento individualizado.

Usted es un
sospechosx

“E"
es_010_chunk_4,es_010,"stamos investigando un
crimen y usted es un
sospechosx.”


--- Pagina 5 ---

TRUCOS COMUNES DE ICE
EN PERSONA

Agentes de ICE mienten o usan trucos en
personapara: — 9
* entrar al hogar ...
* hacer unarresto a
* obtener información sobre la ¡)
persona que quierenarrestar “-

Es común que los agentes de ICE...

* digan que son o actúen como si fueran
policía local

* esten vestidos con ropa normal o con
uniformes o chalecos que dicen ""Policía” o
""Policía Federal""

* no indiquen que son oficiales"
es_010_chunk_5,es_010,"civiles de
inmigración


--- Pagina 6 ---

TRUCOS COMUNES DE ICE
EN PERSONA

S Investigación General Fotos £7
“Estamos realizando una “¿Has visto a este
investación y queremos sospechoso?”

hacerle algunas preguntas.”

Robo de Identidad Investigación Criminal
“Su hijo fue víctima de “Estamos investigando un
robo de identidad, y crimen, ¿podemos hacerle
necesitamos hablar con él.” algunas preguntas?”
L — y —

“¿Podemos “¿Puedes venir
entrar?” afuera?”



--- Pagina 7 ---

¡NO CAIGA EN ESTOS TRUCO"
es_010_chunk_6,es_010,"S!

= ¡ Noes necesario compartir
— información con ICE.

Tiene derechos:
* dejar la puerta cerrada
* negarse a responder a preguntas
* permanecer en silencio

CONOZCA SUS DERECHOS CON ICE

immigrantdefenseproject.org/
conozca-sus-derechos-con-ice"
es_011_chunk_1,es_011,"--- Pagina 1 ---

PREPARACIÓN
DE EMERGENCIA

para personas en riesgo de

deportación



--- Pagina 2 ---

SIEMPRE LLEVA LA INFORMACIÓN
IMPORTANTE CONTIGO:

Debe estar todo por escrito — no tener que depender de tener
acceso a tu teléfono

Información médica:
* Información de contacto de tus doctores.
* Una lista de cualquier medicamento, con nombre
y dosis.

Información de cuidado infantil:
* Información de contacto de la escuela.
* Persona a quién llamar en caso de detención.

Información de"
es_011_chunk_2,es_011,"contacto de abogados que te han
representado o han aceptado representarte.

Información de contacto de tus seres queridos.

Si tú o un ser querido está en riesgo de deportación, es
importante crear un plan de emergencia que incluya lo siguiente.


--- Pagina 3 ---

SI TÚ 0 UN SER QUERIDO ESTÁ
EN RIESGO DE DEPORTACIÓN:

1. Organiza tus documentos personales.

2. Recibe una evaluación de un abogado lo
antes posible para ver si eres elegible para
alguna defensa legal contra la deportación
(“alivio”"
es_011_chunk_3,es_011,").

3. Planifica para las necesidades médicas.

4. Planifica para las necesidades de cuidado
infantil.

. Planifica para las necesidades
económicas.

Si tú o un ser querido está en riesgo de deportación, es
importante crear un plan de emergencia que incluya lo siguiente.


--- Pagina 4 ---

DOCUMENTOS PERSONALES

* Mantén tus documentos originales
personales y de identidad en un sitio seguro.

* Haz y guarda copias donde alguien de tu
confianza pueda acceder a ellas si e llegan a
detener.

Recop"
es_011_chunk_4,es_011,"ila todos tus documentos de
inmigración y de tu historial criminal

* Inmigración: cualquier aplicación presentada a
inmigración o documentos que muestren tu AH
(número de extranjero, o alien number).

* Legales penales: certificados de disposición de
las cortes y/o documentos de antecedentes
penales (rap sheet).

Si tú o un ser querido está en riesgo de deportación, es
importante crear un plan de emergencia que incluya lo siguiente.


--- Pagina 5 ---

EVALUACIÓN DE UN ABOGADO

* ¡Cuidado conlo"
es_011_chunk_5,es_011,"s fraudes! Hay muchas ONGs
por todo el país que ofrecen evaluaciones
legales gratuitas:
immigrationadvocates.org/legaldirectory/

* Guarda siempre tus documentos originales.

* Si contratas a un abogado:

o Siempre ten un contrato firmado y
asegúrate de revisar el documento en tu
idioma de preferencia.

o Ambos deben firmar el contrato y tú debes
recibir una copia.

o Siempre busca una segunda opinión antes
de pagar y pide un recibo de pago (es ideal
pagar con cheque u orden de pago en vez de
en"
es_011_chunk_6,es_011,"efectivo).


--- Pagina 6 ---

LAS NECESIDADES MÉDICAS

* Escribe tu información médica importante para
llevarla contigo, incluyendo información de
contacto de tus doctores y si tomas cualquier
medicamento, con el nombre y dosis de cada
uno.

* Identifica a alguien de tu confianza y haz
preparaciones para que puedan tener acceso a
tu información médica en caso de que sea
necesaria para apoyar tu caso legal o para que
puedas recibir la atención médica necesaria si
te detienen.

* Considera: a fi"
es_011_chunk_7,es_011,"rmar un formulario HIPAA, que le
dará a la persona acceso a tus expedientes
médicos y permitirá que tus doctores puedan
comunicarse con ella sobre tus necesidades
médicas.


--- Pagina 7 ---

LAS NECESIDADES DE
CUIDADO INFANTIL

* Escribe la información de contacto importante
sobre el cuidado de tus hijos para llevarla contigo.

* Identifica a alguien que pueda cuidar a tus niños
si te detienen. Asegúrate que la persona acepte
estar a cargo y tenga la siguiente información:

o Escuela: ubicación"
es_011_chunk_8,es_011,"e información de contacto.

o Cualquier condición médica de tus hijos y
cómo atender a sus necesidades, incluyendo
información de contacto para doctores e
información sobre medicamentos y/o
alergias.

o Información de contacto de emergencia de
otros seres queridos.

Si tú o un ser querido está en riesgo de deportación, es
importante crear un plan de emergencia que incluya lo siguiente.


--- Pagina 8 ---

LAS NECESIDADES DE
CUIDADO INFANTIL

* Pon los documentos importantes de cada niño en
un s"
es_011_chunk_9,es_011,"itio seguro y accesible para la persona que
hará el cuidado de emergencia, incluyendo:

o Expedientes médicos/escolares.

o Certificado de nacimiento.

o Cualquier acuerdo legal que hayas hecho con
esta persona que realizará el cuidado de
emergencia.

* Considera: Consulta con un abogado sobre las
opciones de otorgarle a un ser querido un poder
para tomar decisiones legales acerca de tu hijo si te
detienen. Estas opciones son más difícil de revertir
y puede significar que abandonas parte de tu p"
es_011_chunk_10,es_011,"oder
de tomar decisiones sobre tu hijo. Es importante
hablar con una persona experta antes de hacer ésto.


--- Pagina 9 ---

LAS NECESIDADES ECONÓMICAS

* Consulta con una persona experta sobre las
opciones para otorgarle a un ser querido
poderes de acceso a tus finanzas y para tomar
decisiones económicas si te detienen.

* Existe un formulario especial de
apoderamiento para asuntos de finanzas. Este
documento legal le permite a un ser querido
acceder a tu cuenta bancaria, recoger tu
cheque de"
es_011_chunk_11,es_011,"pago, pagar cuentas y usar tu dinero
para pagar la fianza.

Si tú o un ser querido está en riesgo de deportación, es
importante crear un plan de emergencia que incluya lo siguiente.


--- Pagina 10 ---

Aprende más sobre cómo
prepararse si tú o un ser querido
está en riesgo de deportación:

IMMIGRANTDEFENSEPROJECT.ORG/

PREPARACION-EMERGENCIA/

Si tú o un ser querido está en riesgo de deportación, es
importante crear un plan de emergencia que incluya lo siguiente."
